Simulated Flow Values
83.02
144.66
149.62
105.9
67.75
91.82
143.51
61.82
98.39
77.08
200.3
116.77
57.63
152.1
72.29
108.69
153.9
134.58
155.16
125.3
52.1
91.26
135.2
107.07
121.93
103.49
80.58
125.08
90.38
85.3
129.58
83.57
117.15
36.18
66.51
83.36
110.63
70.91
112.48
115.74
81.14
75.56
108.3
104.58
60.24
160.69
61.35
139.61
59.61
119.15
187.42
93.94
99.59
97.11
136.03
74.72
39.95
94.99
127.5
22.92
151.08
141.2
103.7
65.89
101.44
108.42
144.12
133.17
101.43
116.9
86.27
69.61
80.04
66.38
99.27
117.91
77.56
91.65
162.79
118.6
51.29
71.67
80.52
76.35
129.2
83.12
116.81
73.68
40.69
56.49
113.51
103.67
158.79
104.15
124.72
69.62
118.28
133.13
129.41
84.89
33.19
91.1
83.55
75.62
85.21
112.85
79.58
85.88
77.25
76.62
135.17
89.18
170.42
78.45
118.07
122.34
150.28
127.17
125.93
104.25
100.59
148.52
126.14
60.79
137.93
100.43
110.28
50.41
109.74
109.03
108.36
70.13
117.02
88.17
86.66
76.72
134.0
120.88
43.52
62.56
95.67
111.36
89.25
139.58
101.79
63.57
148.23
79.88
82.5
170.97
86.03
94.33
69.28
88.95
133.95
130.64
46.8
191.27
73.75
210.95
108.49
97.95
123.1
149.45
59.25
108.88
147.39
117.74
149.73
83.94
140.6
151.0
124.01
27.7
62.87
94.75
85.07
93.31
96.17
95.05
117.09
133.01
103.75
127.91
53.32
121.54
88.35
75.32
94.55
83.39
63.57
114.65
126.9
127.17
41.46
65.69
126.86
70.28
67.06
31.41
169.61
125.55
26.09
116.62
82.63
144.47
115.35
101.88
78.21
92.2
123.38
122.75
16.02
102.74
85.59
111.78
146.35
87.91
103.48
94.02
142.78
80.71
61.04
32.07
89.0
103.11
122.49
91.59
95.49
89.05
46.11
53.81
46.67
88.2
112.95
143.48
31.84
122.94
141.16
96.48
72.86
64.54
66.98
137.27
84.03
91.23
110.26
102.87
88.83
79.87
61.73
127.88
90.44
101.0
81.95
145.05
94.0
57.63
60.21
132.89
129.91
104.43
93.3
179.37
117.13
135.89
159.09
69.29
107.89
83.4
99.29
68.35
132.66
97.74
55.53
176.88
104.0
129.24
139.72
133.94
78.04
154.25
117.56
75.74
79.24
37.54
94.48
136.21
100.85
112.62
80.38
0.42
45.12
41.92
83.96
86.8
167.38
65.11
132.31
84.83
103.39
112.49
142.72
103.54
115.78
76.63
107.85
155.18
57.66
68.65
172.58
158.35
54.73
106.54
71.72
118.32
121.78
111.31
126.57
127.62
81.49
86.68
60.46
139.8
80.63
70.85
103.08
78.4
69.32
129.82
73.41
81.66
32.62
111.09
75.17
102.64
72.25
104.77
66.03
79.27
51.37
59.52
160.36
56.77
139.6
120.69
128.34
135.71
109.94
110.59
154.38
156.94
27.13
66.46
74.55
116.67
63.76
115.39
99.89
61.61
90.95
118.96
158.81
215.68
147.47
91.49
105.56
93.19
130.83
113.32
74.93
107.65
118.57
161.21
104.53
116.09
89.67
118.06
70.21
92.61
79.52
71.9
139.42
125.24
87.17
209.64
86.89
59.45
165.71
118.2
54.14
134.37
99.73
107.19
122.82
89.74
114.25
134.74
122.85
77.51
121.97
90.0
95.11
127.57
87.87
146.56
93.35
143.93
94.39
85.18
166.3
128.33
85.6
126.33
55.07
71.91
70.63
62.98
153.79
76.57
95.94
179.82
65.53
83.48
109.12
112.21
86.88
169.95
138.93
127.6
126.59
105.33
139.95
100.14
81.31
92.92
51.6
28.22
139.2
130.28
86.59
110.49
63.52
110.2
120.13
65.43
136.03
113.06
45.94
51.58
136.78
56.97
95.19
79.88
128.74
93.68
143.83
51.56
95.41
117.97
15.75
70.53
62.54
161.43
47.14
52.33
130.59
130.73
108.93
56.3
143.03
94.75
75.61
138.72
40.02
96.79
82.94
170.32
128.94
117.75
126.28
65.48
26.01
144.29
87.42
130.4
167.05
125.01
154.37
106.49
137.89
113.14
78.61
114.43
72.88
91.43
80.38
78.84
104.79
135.42
102.36
132.6
97.03
100.25
166.08
98.46
98.98
120.32
66.7
102.39
117.33
123.62
130.59
89.69
100.34
69.49
125.29
88.19
137.28
84.47
154.23
70.31
61.19
123.21
164.91
138.97
128.61
101.41
65.32
103.8
121.12
122.0
97.7
109.7
138.57
68.79
73.66
167.37
82.54
98.35
66.93
79.24
125.31
132.84
75.26
152.36
122.5
96.83
110.43
105.83
80.89
79.68
